System.Time_Stamp,vtti.timestamp,vtti.file_id,vtti.abs,vtti.accel_x,vtti.accel_y,vtti.accel_z,vtti.gyro_z,vtti.pedal_brake_state,vtti.speed_gps,vtti.speed_network,vtti.steering_wheel_position,vtti.turn_signal,vtti.video_frame
1.000000,28500.000000,52898680.000000,,-0.237800,0.000000,-0.994700,-0.325195,,,9.100000,,,
2.000000,28600.000000,52898680.000000,0.000000,-0.226200,-0.002900,-0.991800,-0.325195,,,8.030000,,,399.000000
3.000000,28700.000000,52898680.000000,0.000000,-0.214600,0.014500,-0.988900,0.000000,,,7.600000,,,400.000000
4.000000,28800.000000,52898680.000000,0.000000,-0.197200,0.005800,-0.986000,-0.325195,,,7.070000,,,402.000000
5.000000,28900.000000,52898680.000000,0.000000,-0.171100,0.008700,-0.977300,0.000000,,,6.250000,,,403.000000
6.000000,29000.000000,52898680.000000,0.000000,-0.165300,-0.002900,-0.986000,-0.325195,,8.685129,5.600000,,,405.000000
7.000000,29100.000000,52898680.000000,0.000000,-0.156600,0.000000,-0.980200,,,,4.820000,,,406.000000
8.000000,29200.000000,52898680.000000,0.000000,-0.089900,0.020300,-0.986000,0.000000,,,4.570000,,,408.000000
9.000000,29300.000000,52898680.000000,0.000000,-0.026100,-0.002900,-0.977300,-0.650391,,,4.370000,,,409.000000
10.000000,29400.000000,52898680.000000,0.000000,-0.014500,-0.014500,-0.968600,0.000000,,,4.080000,,,411.000000
11.000000,29500.000000,52898680.000000,0.000000,-0.011600,0.000000,-0.971500,-0.325195,,,3.820000,,,412.000000
12.000000,29600.000000,52898680.000000,0.000000,0.000000,-0.002900,-0.977300,-0.325195,,,3.670000,,,414.000000
13.000000,29700.000000,52898680.000000,0.000000,0.002900,-0.005800,-0.977300,0.000000,,,3.690000,,,415.000000
14.000000,29800.000000,52898680.000000,0.000000,0.026100,-0.002900,-0.971500,-0.650391,,,4.230000,,,417.000000
15.000000,29900.000000,52898680.000000,0.000000,0.066700,-0.005800,-0.977300,0.000000,,,3.830000,,,418.000000
16.000000,30000.000000,52898680.000000,0.000000,0.095700,-0.002900,-0.968600,-0.325195,,5.537002,3.990000,,,420.000000
17.000000,30100.000000,52898680.000000,0.000000,0.133400,-0.005800,-0.971500,,,,4.390000,,,421.000000
18.000000,30200.000000,52898680.000000,0.000000,0.197200,-0.034800,-0.965700,-0.650391,,,4.910000,,,423.000000
19.000000,30300.000000,52898680.000000,0.000000,0.261000,-0.063800,-0.957000,-1.951172,,,5.800000,,,424.000000
20.000000,30400.000000,52898680.000000,0.000000,0.310300,-0.081200,-0.959900,-2.276367,,,6.500000,,,426.000000
21.000000,30500.000000,52898680.000000,0.000000,0.324800,-0.089900,-0.954100,-3.902344,,,7.150000,,,427.000000
22.000000,30600.000000,52898680.000000,0.000000,0.211700,-0.078300,-0.951200,-5.528320,,,6.860000,,,429.000000
23.000000,30700.000000,52898680.000000,0.000000,0.052200,-0.052200,-0.977300,-7.479492,,,7.870000,,,430.000000
24.000000,30800.000000,52898680.000000,0.000000,0.078300,-0.153700,-0.954100,-10.081055,,,9.710000,,,432.000000
25.000000,30900.000000,52898680.000000,0.000000,0.229100,-0.174000,-0.994700,-11.056641,,,10.460000,,,433.000000
26.000000,31000.000000,52898680.000000,0.000000,0.310300,-0.168200,-0.994700,-13.658203,,6.925882,9.940000,,,435.000000
27.000000,31100.000000,52898680.000000,0.000000,0.179800,-0.147900,-0.974400,,,,10.370000,,,436.000000
28.000000,31200.000000,52898680.000000,0.000000,0.092800,-0.098600,-0.965700,-16.584961,,,12.190000,,,438.000000
29.000000,31300.000000,52898680.000000,0.000000,0.203000,-0.211700,-0.919300,-19.511719,,,13.500000,,,439.000000
30.000000,31400.000000,52898680.000000,0.000000,0.272600,-0.179800,-0.951200,-19.186523,,,13.670000,,,441.000000
31.000000,31500.000000,52898680.000000,0.000000,0.249400,-0.194300,-0.965700,-21.788086,,,14.110000,,,442.000000
32.000000,31600.000000,52898680.000000,0.000000,0.194300,-0.165300,-0.957000,-20.812500,,,15.420000,,,444.000000
33.000000,31700.000000,52898680.000000,0.000000,0.194300,-0.240700,-0.968600,-18.861328,,,16.480000,,,445.000000
34.000000,31800.000000,52898680.000000,0.000000,0.275500,-0.243600,-0.948300,-21.788086,,,17.080000,,,447.000000
35.000000,31900.000000,52898680.000000,0.000000,0.220400,-0.234900,-0.991800,-23.739258,,,17.500000,,,448.000000
36.000000,32000.000000,52898680.000000,0.000000,0.179800,-0.339300,-0.913500,-22.113281,,13.611024,18.370001,,,450.000000
37.000000,32100.000000,52898680.000000,0.000000,0.110200,-0.197200,-0.962800,-24.064453,,,19.370001,,,451.000000
38.000000,32200.000000,52898680.000000,0.000000,0.116000,-0.150800,-1.009200,,,,20.150000,,,453.000000
39.000000,32300.000000,52898680.000000,0.000000,0.171100,-0.281300,-0.968600,-24.714844,,,20.799999,,,454.000000
40.000000,32400.000000,52898680.000000,0.000000,0.174000,-0.356700,-0.988900,-24.389648,,,21.480000,,,456.000000
41.000000,32500.000000,52898680.000000,0.000000,0.133400,-0.292900,-0.948300,-21.137695,,,22.139999,,,457.000000
42.000000,32600.000000,52898680.000000,0.000000,0.194300,-0.127600,-0.951200,-19.186523,,,22.690001,,,459.000000
43.000000,32700.000000,52898680.000000,0.000000,0.240700,0.005800,-0.942500,-17.235352,,,23.139999,,,460.000000
44.000000,32800.000000,52898680.000000,0.000000,0.168200,-0.104400,-0.977300,-15.284179,,,23.580000,,,462.000000
45.000000,32900.000000,52898680.000000,0.000000,0.110200,-0.214600,-0.951200,-14.308594,,,24.209999,,,463.000000
46.000000,33000.000000,52898680.000000,0.000000,0.110200,-0.229100,-0.951200,-12.357422,,20.407276,24.910000,,,465.000000
47.000000,33100.000000,52898680.000000,0.000000,0.116000,-0.165300,-0.954100,-13.658203,,,25.430000,,,466.000000
48.000000,33200.000000,52898680.000000,0.000000,0.118900,-0.098600,-0.980200,,,,24.780001,,,468.000000
49.000000,33300.000000,52898680.000000,0.000000,0.023200,-0.162400,-0.936700,-11.707031,,,24.740000,,,469.000000
50.000000,33400.000000,52898680.000000,0.000000,-0.055100,-0.162400,-0.959900,-11.381836,,,26.270000,,,471.000000
51.000000,33500.000000,52898680.000000,0.000000,-0.055100,-0.124700,-0.994700,-10.081055,,,25.280001,,,472.000000
52.000000,33600.000000,52898680.000000,0.000000,-0.058000,-0.142100,-0.977300,-10.081055,,,25.730000,,,474.000000
53.000000,33700.000000,52898680.000000,0.000000,-0.026100,-0.150800,-0.951200,-10.081055,,,25.320000,,,475.000000
54.000000,33800.000000,52898680.000000,0.000000,-0.046400,-0.136300,-0.971500,-9.755859,,,24.940001,,,477.000000
55.000000,33900.000000,52898680.000000,0.000000,0.026100,-0.095700,-0.887400,-9.105469,,,25.620001,,,478.000000
56.000000,34000.000000,52898680.000000,0.000000,-0.072500,-0.168200,-1.035300,-7.804688,,24.092439,25.459999,,,480.000000
57.000000,34100.000000,52898680.000000,0.000000,-0.023200,-0.147900,-0.968600,-7.479492,,,25.980000,,,481.000000
58.000000,34200.000000,52898680.000000,0.000000,-0.043500,-0.020300,-0.954100,,,,25.980000,,,483.000000
59.000000,34300.000000,52898680.000000,0.000000,-0.008700,-0.075400,-0.983100,-6.178711,,,26.100000,,,484.000000
60.000000,34400.000000,52898680.000000,0.000000,0.037700,-0.191400,-0.983100,-5.853516,,,25.950001,,,486.000000
61.000000,34500.000000,52898680.000000,0.000000,-0.017400,-0.055100,-0.962800,-5.203125,,,25.180000,,,487.000000
62.000000,34600.000000,52898680.000000,0.000000,-0.017400,-0.029000,-0.971500,-5.203125,,,26.290001,,,489.000000
63.000000,34700.000000,52898680.000000,0.000000,-0.017400,-0.072500,-0.974400,-3.902344,,,27.440001,,,490.000000
64.000000,34800.000000,52898680.000000,0.000000,0.104400,-0.078300,-0.948300,-4.227539,,,26.610001,,,492.000000
65.000000,34900.000000,52898680.000000,0.000000,0.092800,-0.060900,-0.948300,-4.227539,,,26.430000,,,493.000000
66.000000,35000.000000,52898680.000000,0.000000,0.069600,-0.031900,-0.971500,-2.926758,,26.925753,27.799999,,,495.000000
67.000000,35100.000000,52898680.000000,0.000000,0.104400,0.000000,-0.965700,-2.601562,,,27.910000,,,496.000000
68.000000,35200.000000,52898680.000000,0.000000,0.121800,-0.023200,-0.957000,,,,28.100000,,,498.000000
69.000000,35300.000000,52898680.000000,0.000000,0.118900,-0.014500,-0.965700,-1.625977,,,28.969999,,,499.000000
70.000000,35400.000000,52898680.000000,0.000000,0.127600,0.014500,-0.957000,-0.650391,,,29.450001,,,501.000000
71.000000,35500.000000,52898680.000000,0.000000,0.130500,0.017400,-0.951200,0.000000,,,29.820000,,,502.000000
72.000000,35600.000000,52898680.000000,0.000000,0.113100,-0.008700,-0.980200,0.000000,,,30.500000,,,504.000000
73.000000,35700.000000,52898680.000000,0.000000,0.142100,-0.002900,-0.916400,0.000000,,,31.010000,,,505.000000
74.000000,35800.000000,52898680.000000,0.000000,0.124700,0.000000,-0.974400,-0.325195,,,31.420000,,,507.000000
75.000000,35900.000000,52898680.000000,0.000000,0.113100,0.017400,-0.957000,0.325195,,,31.950001,,,508.000000
76.000000,36000.000000,52898680.000000,0.000000,0.092800,0.011600,-0.942500,0.325195,,30.573880,32.480000,,,510.000000
77.000000,36100.000000,52898680.000000,0.000000,0.092800,0.023200,-0.971500,0.975586,,,32.549999,,,511.000000
78.000000,36200.000000,52898680.000000,0.000000,0.052200,0.046400,-0.957000,,,,32.959999,,,513.000000
