System.Time_Stamp,vtti.timestamp,vtti.file_id,vtti.abs,vtti.accel_x,vtti.accel_y,vtti.accel_z,vtti.gyro_z,vtti.pedal_brake_state,vtti.speed_gps,vtti.speed_network,vtti.steering_wheel_position,vtti.turn_signal,vtti.video_frame
1.000000,2000.000000,83712585.000000,,0.098600,0.008700,-0.980200,-0.325195,0.000000,,6.080000,,,
2.000000,2100.000000,83712585.000000,0.000000,0.089900,0.026100,-0.974400,-0.650391,0.000000,,6.530000,,,
3.000000,2200.000000,83712585.000000,0.000000,0.113100,0.014500,-0.965700,-0.650391,0.000000,,6.960000,,,
4.000000,2300.000000,83712585.000000,0.000000,0.113100,0.011600,-0.968600,-0.650391,0.000000,,7.430000,,,5.000000
5.000000,2400.000000,83712585.000000,0.000000,0.118900,0.011600,-0.980200,0.000000,0.000000,,7.860000,,,7.000000
6.000000,2500.000000,83712585.000000,0.000000,0.118900,0.005800,-0.974400,,0.000000,,8.440000,,,8.000000
7.000000,2600.000000,83712585.000000,0.000000,0.127600,-0.014500,-0.980200,-0.650391,0.000000,,8.990000,,,10.000000
8.000000,2700.000000,83712585.000000,0.000000,0.139200,0.011600,-0.971500,-0.650391,0.000000,,9.500000,,,11.000000
9.000000,2800.000000,83712585.000000,0.000000,0.142100,0.026100,-1.000500,-0.650391,0.000000,,10.010000,,,13.000000
10.000000,2900.000000,83712585.000000,0.000000,0.133400,0.005800,-0.971500,-0.650391,0.000000,,10.550000,,,14.000000
11.000000,3000.000000,83712585.000000,0.000000,0.133400,-0.008700,-0.962800,-0.325195,0.000000,,11.170000,,,16.000000
12.000000,3100.000000,83712585.000000,0.000000,0.133400,0.002900,-0.994700,-0.325195,0.000000,,11.780000,,,17.000000
13.000000,3200.000000,83712585.000000,0.000000,,,,-0.650391,0.000000,,12.360000,,,19.000000
14.000000,3300.000000,83712585.000000,0.000000,0.159500,0.020300,-0.959900,-0.325195,0.000000,,12.910000,,,20.000000
15.000000,3400.000000,83712585.000000,0.000000,0.145000,0.034800,-0.965700,-0.650391,0.000000,,13.600000,,,22.000000
16.000000,3500.000000,83712585.000000,0.000000,0.153700,0.005800,-0.988900,-0.650391,0.000000,,14.230000,,,23.000000
17.000000,3600.000000,83712585.000000,0.000000,0.171100,0.040600,-0.954100,,0.000000,,14.860000,,,25.000000
18.000000,3700.000000,83712585.000000,0.000000,0.159500,0.023200,-0.959900,0.650391,0.000000,,15.280000,,,26.000000
19.000000,3800.000000,83712585.000000,0.000000,0.142100,0.002900,-1.015000,1.300781,0.000000,,15.890000,,,28.000000
20.000000,3900.000000,83712585.000000,0.000000,0.145000,0.005800,-0.997600,0.650391,0.000000,,16.420000,,,29.000000
21.000000,4000.000000,83712585.000000,0.000000,0.130500,0.060900,-0.986000,0.325195,0.000000,,17.020000,,,31.000000
22.000000,4100.000000,83712585.000000,0.000000,0.142100,0.029000,-0.957000,0.650391,0.000000,,17.459999,,,32.000000
23.000000,4200.000000,83712585.000000,0.000000,0.124700,0.020300,-0.965700,0.650391,0.000000,,18.030001,,,34.000000
24.000000,4300.000000,83712585.000000,0.000000,0.133400,-0.011600,-0.945400,1.300781,0.000000,,18.580000,,,35.000000
25.000000,4400.000000,83712585.000000,0.000000,0.136300,-0.014500,-0.988900,0.650391,0.000000,,19.160000,,,37.000000
26.000000,4500.000000,83712585.000000,0.000000,0.142100,0.017400,-1.009200,0.975586,0.000000,,19.590000,,,38.000000
27.000000,4600.000000,83712585.000000,0.000000,0.147900,0.034800,-0.994700,,0.000000,,20.030001,,,40.000000
28.000000,4700.000000,83712585.000000,0.000000,0.136300,0.026100,-0.965700,0.650391,0.000000,,20.610001,,,41.000000
29.000000,4800.000000,83712585.000000,0.000000,0.113100,-0.052200,-0.983100,0.325195,0.000000,,21.160000,,,43.000000
30.000000,4900.000000,83712585.000000,0.000000,0.159500,0.058000,-0.916400,0.325195,0.000000,,21.520000,,,44.000000
31.000000,5000.000000,83712585.000000,0.000000,0.156600,0.101500,-0.904800,0.325195,0.000000,,21.860001,,,46.000000
32.000000,5100.000000,83712585.000000,0.000000,0.089900,0.020300,-1.029500,0.325195,0.000000,,22.250000,,,47.000000
33.000000,5200.000000,83712585.000000,0.000000,0.017400,-0.223300,-1.102000,0.000000,0.000000,,22.809999,,,49.000000
34.000000,5300.000000,83712585.000000,0.000000,0.098600,-0.034800,-0.986000,0.650391,0.000000,,23.180000,,,50.000000
35.000000,5400.000000,83712585.000000,0.000000,0.110200,0.107300,-0.849700,0.000000,0.000000,,23.559999,,,52.000000
36.000000,5500.000000,83712585.000000,0.000000,0.124700,0.130500,-0.884500,-0.650391,0.000000,,23.760000,,,53.000000
37.000000,5600.000000,83712585.000000,0.000000,0.107300,-0.060900,-1.023700,,0.000000,,24.030001,,,55.000000
38.000000,5700.000000,83712585.000000,0.000000,0.063800,-0.043500,-1.041100,0.975586,0.000000,,24.360001,,,56.000000
39.000000,5800.000000,83712585.000000,0.000000,0.014500,0.002900,-1.023700,0.325195,0.000000,,24.420000,,,58.000000
40.000000,5900.000000,83712585.000000,0.000000,-0.020300,0.066700,-1.073000,0.650391,0.000000,,25.379999,,,59.000000
41.000000,6000.000000,83712585.000000,0.000000,0.087000,0.037700,-0.954100,0.325195,0.000000,,25.480000,,,61.000000
42.000000,6100.000000,83712585.000000,0.000000,0.150800,-0.020300,-0.893200,1.300781,0.000000,,25.660000,,,62.000000
43.000000,6200.000000,83712585.000000,0.000000,0.107300,-0.026100,-0.916400,0.650391,0.000000,,25.809999,,,64.000000
44.000000,6300.000000,83712585.000000,0.000000,0.139200,0.008700,-1.006300,0.000000,0.000000,,25.639999,,,65.000000
45.000000,6400.000000,83712585.000000,0.000000,0.040600,0.005800,-0.948300,0.000000,0.000000,,25.900000,,,67.000000
46.000000,6500.000000,83712585.000000,0.000000,-0.008700,0.000000,-0.948300,0.325195,0.000000,,26.120001,,,68.000000
47.000000,6600.000000,83712585.000000,0.000000,-0.011600,-0.005800,-0.948300,,0.000000,,26.200001,,,70.000000
48.000000,6700.000000,83712585.000000,0.000000,-0.005800,0.014500,-0.948300,0.650391,0.000000,,26.540001,,,71.000000
49.000000,6800.000000,83712585.000000,0.000000,0.000000,-0.005800,-0.962800,0.975586,0.000000,,26.549999,,,73.000000
50.000000,6900.000000,83712585.000000,0.000000,-0.005800,0.055100,-1.015000,0.650391,0.000000,,26.730000,,,74.000000
51.000000,7000.000000,83712585.000000,0.000000,0.017400,0.034800,-1.003400,0.325195,0.000000,,26.799999,,,76.000000
52.000000,7100.000000,83712585.000000,0.000000,0.005800,0.034800,-0.968600,0.000000,0.000000,,26.750000,,,77.000000
53.000000,7200.000000,83712585.000000,0.000000,0.026100,0.026100,-0.942500,0.975586,0.000000,,26.840000,,,79.000000
54.000000,7300.000000,83712585.000000,0.000000,0.005800,0.037700,-1.000500,0.000000,0.000000,,26.830000,,,80.000000
55.000000,7400.000000,83712585.000000,0.000000,-0.008700,0.040600,-1.003400,0.650391,0.000000,,26.930000,,,82.000000
56.000000,7500.000000,83712585.000000,0.000000,-0.002900,0.063800,-0.974400,0.325195,0.000000,,26.980000,,,83.000000
57.000000,7600.000000,83712585.000000,0.000000,-0.005800,0.046400,-0.965700,,0.000000,,26.980000,,,85.000000
58.000000,7700.000000,83712585.000000,0.000000,0.008700,0.055100,-0.977300,0.325195,0.000000,,27.010000,,,86.000000
