System.Time_Stamp,vtti.timestamp,vtti.file_id,vtti.abs,vtti.accel_x,vtti.accel_y,vtti.accel_z,vtti.gyro_z,vtti.pedal_brake_state,vtti.speed_gps,vtti.speed_network,vtti.steering_wheel_position,vtti.turn_signal,vtti.video_frame
1.000000,1168100.000000,40936924.000000,,0.014500,0.014500,-0.948300,-0.325195,,,,,,17474.000000
2.000000,1168200.000000,40936924.000000,,-0.011600,0.029000,-0.974400,-0.325195,,,,,,17476.000000
3.000000,1168300.000000,40936924.000000,,-0.014500,0.002900,-0.959900,-0.650391,,,,,,17477.000000
4.000000,1168400.000000,40936924.000000,,0.005800,0.000000,-0.968600,-0.325195,,,,,,17479.000000
5.000000,1168500.000000,40936924.000000,,0.031900,0.000000,-0.974400,-0.325195,,,,,,17480.000000
6.000000,1168600.000000,40936924.000000,,0.008700,0.002900,-1.003400,-0.325195,,,,,,17482.000000
7.000000,1168700.000000,40936924.000000,,0.002900,-0.008700,-0.986000,-0.325195,,,,,,17483.000000
8.000000,1168800.000000,40936924.000000,,0.026100,0.005800,-0.942500,-0.325195,,,,,,17485.000000
9.000000,1168900.000000,40936924.000000,,0.029000,-0.005800,-0.936700,,,,,,,17486.000000
10.000000,1169000.000000,40936924.000000,,-0.002900,0.000000,-0.954100,-0.325195,,,,,,17488.000000
11.000000,1169100.000000,40936924.000000,,-0.017400,0.020300,-0.962800,-0.325195,,,,,,17489.000000
12.000000,1169200.000000,40936924.000000,,0.000000,-0.017400,-0.922200,-0.650391,,52.518181,,,,17491.000000
13.000000,1169300.000000,40936924.000000,,-0.002900,0.023200,-0.977300,-0.975586,,,,,,17492.000000
14.000000,1169400.000000,40936924.000000,,-0.031900,0.002900,-0.977300,-0.650391,,,,,,17494.000000
15.000000,1169500.000000,40936924.000000,,-0.017400,-0.034800,-0.965700,-0.650391,,,,,,17495.000000
16.000000,1169600.000000,40936924.000000,,-0.029000,-0.020300,-0.968600,-0.975586,,,,,,17497.000000
17.000000,1169700.000000,40936924.000000,,-0.034800,-0.060900,-0.971500,-0.975586,,,,,,17498.000000
18.000000,1169800.000000,40936924.000000,,-0.034800,-0.023200,-0.971500,-0.650391,,,,,,17500.000000
19.000000,1169900.000000,40936924.000000,,-0.031900,-0.037700,-0.974400,,,,,,,17501.000000
20.000000,1170000.000000,40936924.000000,,-0.014500,-0.008700,-0.957000,-0.650391,,,,,,17502.000000
21.000000,1170100.000000,40936924.000000,,-0.031900,-0.014500,-0.977300,-0.650391,,,,,,17504.000000
22.000000,1170200.000000,40936924.000000,,-0.034800,-0.026100,-0.965700,-0.650391,,50.721896,,,,17505.000000
23.000000,1170300.000000,40936924.000000,,-0.029000,-0.026100,-0.957000,-0.650391,,,,,,17507.000000
24.000000,1170400.000000,40936924.000000,,-0.037700,-0.023200,-0.974400,-0.650391,,,,,,17508.000000
25.000000,1170500.000000,40936924.000000,,-0.020300,-0.026100,-0.954100,-0.650391,,,,,,17510.000000
26.000000,1170600.000000,40936924.000000,,-0.014500,-0.017400,-0.939600,-0.325195,,,,,,17511.000000
27.000000,1170700.000000,40936924.000000,,-0.011600,-0.008700,-0.962800,-0.650391,,,,,,17513.000000
28.000000,1170800.000000,40936924.000000,,-0.029000,-0.002900,-0.974400,-0.650391,,,,,,17514.000000
29.000000,1170900.000000,40936924.000000,,-0.008700,-0.014500,-0.962800,,,,,,,17516.000000
30.000000,1171000.000000,40936924.000000,,0.005800,0.000000,-0.959900,-0.650391,,,,,,17517.000000
