System.Time_Stamp,vtti.timestamp,vtti.file_id,vtti.abs,vtti.accel_x,vtti.accel_y,vtti.accel_z,vtti.gyro_z,vtti.pedal_brake_state,vtti.speed_gps,vtti.speed_network,vtti.steering_wheel_position,vtti.turn_signal,vtti.video_frame
1.000000,226000.000000,13538865.000000,0.000000,-0.048600,-0.090600,-1.009200,-3.902344,0.000000,,14.730000,,,3357.000000
2.000000,226100.000000,13538865.000000,0.000000,-0.045700,0.008000,-1.003400,-3.251953,0.000000,,15.070000,,,3358.000000
3.000000,226200.000000,13538865.000000,0.000000,-0.013800,-0.032600,-0.959900,-2.926758,0.000000,,15.460000,,,3360.000000
4.000000,226300.000000,13538865.000000,0.000000,-0.005100,-0.084800,-0.930900,-2.926758,0.000000,,15.860000,,,3361.000000
5.000000,226400.000000,13538865.000000,0.000000,0.000700,-0.090600,-0.925100,-2.601562,0.000000,,16.139999,,,3363.000000
6.000000,226500.000000,13538865.000000,0.000000,-0.016700,-0.093500,-0.951200,,0.000000,,16.590000,,,3364.000000
7.000000,226600.000000,13538865.000000,0.000000,-0.002200,-0.119600,-0.997600,-1.625977,0.000000,,16.980000,,,3366.000000
8.000000,226700.000000,13538865.000000,0.000000,0.021000,-0.029700,-1.000500,-2.926758,0.000000,,17.320000,,,3367.000000
9.000000,226800.000000,13538865.000000,0.000000,-0.019600,-0.061600,-0.945400,-3.251953,0.000000,,17.379999,,,3369.000000
10.000000,226900.000000,13538865.000000,0.000000,-0.037000,-0.099300,-0.965700,-1.625977,0.000000,,17.879999,,,3370.000000
11.000000,227000.000000,13538865.000000,0.000000,-0.034100,-0.113800,-0.951200,-1.625977,0.000000,,18.330000,,,3372.000000
12.000000,227100.000000,13538865.000000,0.000000,-0.016700,-0.076100,-0.942500,-2.276367,1.000000,,18.389999,,,3373.000000
13.000000,227200.000000,13538865.000000,0.000000,-0.086300,-0.105100,-0.997600,-0.975586,1.000000,,18.500000,,,3375.000000
14.000000,227300.000000,13538865.000000,0.000000,-0.109500,-0.029700,-1.023700,-0.650391,1.000000,,18.780001,,,3376.000000
15.000000,227400.000000,13538865.000000,0.000000,-0.077600,-0.139900,-0.928000,0.000000,1.000000,,18.840000,,,3378.000000
16.000000,227500.000000,13538865.000000,0.000000,-0.057300,0.013800,-0.980200,,1.000000,,18.780001,,,3379.000000
17.000000,227600.000000,13538865.000000,0.000000,-0.095000,0.071800,-0.965700,1.625977,1.000000,,19.120001,,,3381.000000
18.000000,227700.000000,13538865.000000,0.000000,-0.060200,-0.035500,-0.959900,2.276367,1.000000,,19.290001,,,3382.000000
19.000000,227800.000000,13538865.000000,0.000000,-0.016700,0.002200,-0.977300,3.577148,1.000000,14.333242,18.950001,,,3384.000000
20.000000,227900.000000,13538865.000000,0.000000,-0.097900,-0.070300,-0.954100,4.552734,1.000000,,19.230000,,,3385.000000
21.000000,228000.000000,13538865.000000,0.000000,-0.129800,0.103700,-0.957000,5.853516,1.000000,,18.900000,,,3387.000000
22.000000,228100.000000,13538865.000000,0.000000,-0.167500,0.216800,-1.035300,6.829102,1.000000,,18.900000,,,3388.000000
23.000000,228200.000000,13538865.000000,0.000000,-0.158800,0.100800,-0.954100,9.755859,1.000000,,18.670000,,,3390.000000
24.000000,228300.000000,13538865.000000,0.000000,-0.138500,0.080500,-0.878700,10.406250,1.000000,,18.389999,,2.000000,3391.000000
25.000000,228400.000000,13538865.000000,0.000000,-0.135600,0.060200,-0.922200,12.357422,1.000000,,18.559999,,,3393.000000
26.000000,228500.000000,13538865.000000,0.000000,-0.092100,0.164600,-0.974400,,1.000000,,18.610001,,,3394.000000
27.000000,228600.000000,13538865.000000,0.000000,-0.016700,0.213900,-0.997600,11.707031,0.000000,,18.559999,,,3396.000000
28.000000,228700.000000,13538865.000000,0.000000,-0.080500,0.086300,-1.026600,12.682617,0.000000,,18.780001,,,3397.000000
29.000000,228800.000000,13538865.000000,0.000000,-0.112400,0.153000,-0.930900,14.633790,0.000000,13.962874,19.010000,,,3399.000000
30.000000,228900.000000,13538865.000000,0.000000,-0.048600,0.202300,-0.957000,17.560547,0.000000,,19.350000,,,3400.000000
31.000000,229000.000000,13538865.000000,0.000000,-0.019600,0.283500,-0.942500,18.210938,0.000000,,19.290001,,,3402.000000
32.000000,229100.000000,13538865.000000,0.000000,-0.086300,0.382100,-0.988900,17.885742,0.000000,,19.510000,,,3403.000000
33.000000,229200.000000,13538865.000000,0.000000,-0.080500,0.324100,-1.012100,19.186523,0.000000,,19.629999,,,3405.000000
34.000000,229300.000000,13538865.000000,0.000000,-0.092100,0.144300,-1.009200,20.162109,0.000000,,19.850000,,,3406.000000
35.000000,229400.000000,13538865.000000,0.000000,-0.051500,0.147200,-0.948300,21.462891,0.000000,,19.850000,,,3408.000000
36.000000,229500.000000,13538865.000000,0.000000,-0.048600,0.248700,-0.922200,22.438477,0.000000,,20.020000,,,3409.000000
37.000000,229600.000000,13538865.000000,0.000000,-0.034100,0.437200,-0.965700,,0.000000,,19.850000,,,3411.000000
38.000000,229700.000000,13538865.000000,0.000000,-0.048600,0.361800,-0.959900,21.788086,0.000000,,19.850000,,,3412.000000
39.000000,229800.000000,13538865.000000,0.000000,-0.066000,0.263200,-0.933800,22.763672,0.000000,12.240662,19.910000,,,3414.000000
40.000000,229900.000000,13538865.000000,0.000000,-0.045700,0.193600,-0.962800,22.763672,0.000000,,20.080000,,,3415.000000
41.000000,230000.000000,13538865.000000,0.000000,0.041300,0.202300,-0.974400,23.088867,0.000000,,20.580000,,,3417.000000
42.000000,230100.000000,13538865.000000,0.000000,0.076100,0.283500,-0.959900,22.763672,0.000000,,20.980000,,,3418.000000
43.000000,230200.000000,13538865.000000,0.000000,0.099300,0.298000,-0.951200,23.088867,0.000000,,21.540001,,0.000000,3420.000000
44.000000,230300.000000,13538865.000000,0.000000,0.096400,0.350200,-0.936700,22.763672,0.000000,,22.100000,,,3421.000000
45.000000,230400.000000,13538865.000000,0.000000,0.102200,0.271900,-0.951200,18.861328,0.000000,,22.610001,,0.000000,3423.000000
46.000000,230500.000000,13538865.000000,0.000000,0.113800,0.219700,-0.968600,19.511719,0.000000,,23.230000,,2.000000,3424.000000
47.000000,230600.000000,13538865.000000,0.000000,0.128300,0.202300,-0.977300,,0.000000,,23.730000,,,3426.000000
48.000000,230700.000000,13538865.000000,0.000000,0.122500,0.205200,-0.974400,17.235352,0.000000,,24.240000,,0.000000,3427.000000
49.000000,230800.000000,13538865.000000,0.000000,0.142800,0.182000,-0.980200,15.609375,0.000000,10.259194,24.860001,,,3429.000000
50.000000,230900.000000,13538865.000000,0.000000,0.151500,0.161700,-0.974400,13.333008,0.000000,,25.420000,,,3430.000000
51.000000,231000.000000,13538865.000000,0.000000,0.157300,0.109500,-0.968600,10.731445,0.000000,,25.930000,,0.000000,3432.000000
52.000000,231100.000000,13538865.000000,0.000000,0.171800,0.051500,-0.971500,7.479492,0.000000,,26.600000,,,3433.000000
53.000000,231200.000000,13538865.000000,0.000000,0.171800,0.008000,-0.971500,4.877930,0.000000,,27.160000,,,3435.000000
54.000000,231300.000000,13538865.000000,0.000000,0.168900,0.019600,-0.965700,3.577148,0.000000,,27.730000,,,3436.000000
55.000000,231400.000000,13538865.000000,0.000000,0.160200,0.066000,-0.957000,2.926758,0.000000,,28.230000,,,3438.000000
56.000000,231500.000000,13538865.000000,0.000000,0.148600,0.074700,-0.965700,2.276367,0.000000,,28.799999,,,3439.000000
57.000000,231600.000000,13538865.000000,0.000000,0.139900,0.028300,-0.980200,,0.000000,,29.469999,,2.000000,3441.000000
58.000000,231700.000000,13538865.000000,0.000000,0.142800,-0.009400,-0.986000,0.975586,0.000000,,29.980000,,,3442.000000
59.000000,231800.000000,13538865.000000,0.000000,0.128300,0.005100,-0.968600,0.000000,0.000000,13.925837,30.600000,,,3444.000000
60.000000,231900.000000,13538865.000000,0.000000,0.163100,0.010900,-0.974400,-0.325195,0.000000,,31.100000,,,3445.000000
61.000000,232000.000000,13538865.000000,0.000000,0.151500,-0.006500,-0.974400,-0.650391,0.000000,,31.500000,,,3447.000000
62.000000,232100.000000,13538865.000000,0.000000,0.142800,,-0.977300,-0.650391,0.000000,,32.169998,,,3448.000000
63.000000,232200.000000,13538865.000000,0.000000,0.137000,-0.015200,-0.968600,-0.650391,0.000000,,32.560001,,,3450.000000
64.000000,232300.000000,13538865.000000,0.000000,0.142800,0.013800,-0.962800,-0.650391,0.000000,,33.130001,,,3451.000000
65.000000,232400.000000,13538865.000000,0.000000,0.148600,0.010900,-0.959900,-0.975586,0.000000,,33.580002,,,3453.000000
66.000000,232500.000000,13538865.000000,0.000000,0.139900,-0.009400,-0.957000,-1.300781,0.000000,,34.080002,,,3454.000000
67.000000,232600.000000,13538865.000000,0.000000,0.128300,-0.044200,-0.971500,-1.951172,0.000000,,34.529999,,,3456.000000
68.000000,232700.000000,13538865.000000,0.000000,0.122500,-0.026800,-0.971500,-1.951172,0.000000,,35.040001,,,3457.000000
69.000000,232800.000000,13538865.000000,0.000000,0.128300,0.008000,-0.965700,-1.625977,0.000000,20.962829,35.549999,,,3459.000000
70.000000,232900.000000,13538865.000000,0.000000,0.139900,-0.032600,-0.962800,-2.276367,0.000000,,36.000000,,,3460.000000
71.000000,233000.000000,13538865.000000,0.000000,0.128300,-0.044200,-0.968600,-1.951172,0.000000,,36.450001,,,3462.000000
72.000000,233100.000000,13538865.000000,0.000000,0.119600,-0.044200,-0.971500,-2.601562,0.000000,,36.900002,,,3463.000000
73.000000,233200.000000,13538865.000000,0.000000,0.113800,-0.050000,-0.977300,-2.926758,0.000000,,37.349998,,,3465.000000
74.000000,233300.000000,13538865.000000,0.000000,0.110900,-0.070300,-0.971500,-3.577148,0.000000,,37.799999,,,3466.000000
75.000000,233400.000000,13538865.000000,0.000000,0.090600,-0.064500,-0.994700,-4.227539,0.000000,,38.080002,,,3468.000000
76.000000,233500.000000,13538865.000000,0.000000,0.087700,-0.035500,-0.939600,-3.902344,0.000000,,38.360001,,,3469.000000
77.000000,233600.000000,13538865.000000,0.000000,0.108000,-0.052900,-0.968600,-4.227539,0.000000,,38.810001,,,3471.000000
78.000000,233700.000000,13538865.000000,0.000000,0.102200,-0.050000,-0.983100,-3.902344,0.000000,,39.259998,,,3472.000000
79.000000,233800.000000,13538865.000000,0.000000,0.096400,-0.061600,-0.968600,-3.902344,0.000000,29.184999,39.599998,,,3474.000000
80.000000,233900.000000,13538865.000000,0.000000,0.081900,-0.044200,-0.971500,-3.902344,0.000000,,39.990002,,,3475.000000
81.000000,234000.000000,13538865.000000,0.000000,0.087700,-0.061600,-0.980200,-4.227539,0.000000,,40.049999,,,3477.000000
82.000000,234100.000000,13538865.000000,0.000000,0.064500,-0.067400,-0.962800,-3.902344,0.000000,,40.439999,,,3478.000000
83.000000,234200.000000,13538865.000000,0.000000,0.076100,-0.073200,-0.959900,-4.552734,0.000000,,40.660000,,,3480.000000
84.000000,234300.000000,13538865.000000,0.000000,0.076100,-0.087700,-0.977300,-4.877930,0.000000,,41.000000,,,3481.000000
85.000000,234400.000000,13538865.000000,0.000000,0.067400,-0.087700,-0.962800,-4.552734,0.000000,,41.340000,,,3483.000000
86.000000,234500.000000,13538865.000000,0.000000,0.096400,-0.076100,-0.965700,-4.877930,0.000000,,41.619999,,,3484.000000
87.000000,234600.000000,13538865.000000,0.000000,0.076100,-0.067400,-0.977300,-4.227539,0.000000,,41.959999,,,3486.000000
88.000000,234700.000000,13538865.000000,0.000000,0.064500,-0.081900,-0.974400,-4.227539,0.000000,,42.130001,,,3487.000000
89.000000,234800.000000,13538865.000000,0.000000,0.087700,-0.084800,-0.954100,-4.877930,0.000000,28.333151,42.580002,,,3489.000000
90.000000,234900.000000,13538865.000000,0.000000,0.090600,-0.108000,-0.962800,-5.203125,0.000000,,42.860001,,,3490.000000
91.000000,235000.000000,13538865.000000,0.000000,0.096400,-0.102200,-0.959900,-5.203125,0.000000,,43.310001,,,3492.000000
92.000000,235100.000000,13538865.000000,0.000000,0.076100,-0.093500,-0.959900,-5.203125,0.000000,,43.590000,,,3493.000000
93.000000,235200.000000,13538865.000000,0.000000,0.067400,-0.105100,-0.951200,-5.203125,0.000000,,43.700001,,,3495.000000
94.000000,235300.000000,13538865.000000,0.000000,0.052900,-0.096400,-0.980200,-5.528320,0.000000,,44.150002,,,3496.000000
95.000000,235400.000000,13538865.000000,0.000000,0.044200,-0.099300,-0.971500,-5.528320,0.000000,,44.320000,,,3498.000000
96.000000,235500.000000,13538865.000000,0.000000,0.044200,-0.122500,-0.968600,-5.528320,0.000000,,44.549999,,,3499.000000
97.000000,235600.000000,13538865.000000,0.000000,0.032600,-0.110900,-0.968600,-6.503906,0.000000,,44.709999,,,3501.000000
98.000000,235700.000000,13538865.000000,0.000000,0.021000,-0.113800,-0.962800,-5.528320,0.000000,,44.830002,,,3502.000000
99.000000,235800.000000,13538865.000000,0.000000,0.038400,-0.099300,-0.962800,-5.528320,0.000000,34.647926,45.110001,,,3504.000000
100.000000,235900.000000,13538865.000000,0.000000,0.044200,-0.110900,-0.971500,-5.203125,0.000000,,45.279999,,,3505.000000
