System.Time_Stamp,vtti.timestamp,vtti.file_id,vtti.abs,vtti.accel_x,vtti.accel_y,vtti.accel_z,vtti.gyro_z,vtti.pedal_brake_state,vtti.speed_gps,vtti.speed_network,vtti.steering_wheel_position,vtti.turn_signal,vtti.video_frame
1.000000,1057900.000000,2617177.000000,,-0.004900,0.008700,-0.922200,0.000000,,,53.830002,247.500000,,15822.000000
2.000000,1058000.000000,2617177.000000,,-0.019400,0.037700,-0.893200,0.325195,,,54.110001,247.500000,,15823.000000
3.000000,1058100.000000,2617177.000000,,-0.028100,0.005800,-0.922200,0.325195,,,54.330002,249.000000,,15825.000000
4.000000,1058200.000000,2617177.000000,,-0.007800,-0.005800,-0.922200,0.325195,,,54.779999,249.000000,,15826.000000
5.000000,1058300.000000,2617177.000000,,-0.013600,0.000000,-0.910600,-0.325195,,,54.900002,249.000000,,15828.000000
6.000000,1058400.000000,2617177.000000,,-0.010700,-0.005800,-0.899000,0.000000,,,55.230000,249.000000,,15829.000000
7.000000,1058500.000000,2617177.000000,,-0.028100,0.000000,-0.916400,-0.650391,,,55.459999,249.000000,,15831.000000
8.000000,1058600.000000,2617177.000000,,-0.025200,0.011600,-0.916400,-0.325195,,,55.959999,249.000000,,15832.000000
9.000000,1058700.000000,2617177.000000,,-0.010700,0.008700,-0.916400,-0.325195,,,56.189999,249.000000,,15834.000000
10.000000,1058800.000000,2617177.000000,,-0.013600,0.020300,-0.896100,0.000000,,,56.360001,249.000000,,15835.000000
11.000000,1058900.000000,2617177.000000,,-0.025200,0.017400,-0.904800,0.000000,,,56.750000,249.000000,,15837.000000
12.000000,1059000.000000,2617177.000000,,-0.031000,-0.005800,-0.919300,0.000000,,,56.919998,249.000000,,15838.000000
13.000000,1059100.000000,2617177.000000,,-0.033900,-0.002900,-0.933800,0.000000,,,57.369999,249.000000,,15840.000000
14.000000,1059200.000000,2617177.000000,,-0.025200,-0.017400,-0.948300,-0.325195,,,57.540001,249.000000,,15841.000000
15.000000,1059300.000000,2617177.000000,,-0.025200,0.011600,-0.916400,0.000000,,,57.709999,249.000000,,15843.000000
16.000000,1059400.000000,2617177.000000,,-0.022300,0.005800,-0.913500,-0.650391,,,57.930000,249.000000,,15844.000000
17.000000,1059500.000000,2617177.000000,,-0.045500,-0.005800,-0.904800,-0.325195,,,58.099998,249.000000,,15846.000000
18.000000,1059600.000000,2617177.000000,,-0.036800,0.052200,-0.954100,0.000000,,58.110741,58.720001,249.000000,,15847.000000
19.000000,1059700.000000,2617177.000000,,-0.016500,0.046400,-0.945400,0.000000,,,58.720001,250.500000,,15849.000000
20.000000,1059800.000000,2617177.000000,,-0.031000,-0.060900,-0.939600,-0.650391,,,58.830002,250.500000,,15850.000000
21.000000,1059900.000000,2617177.000000,,-0.039700,0.000000,-0.945400,0.000000,,,59.169998,250.500000,,15852.000000
22.000000,1060000.000000,2617177.000000,,-0.022300,0.011600,-0.945400,-0.325195,,,59.279999,250.500000,,15853.000000
23.000000,1060100.000000,2617177.000000,,-0.016500,0.014500,-0.922200,-0.325195,,,59.680000,250.500000,,15855.000000
24.000000,1060200.000000,2617177.000000,,-0.031000,0.011600,-0.916400,0.000000,,,59.790001,250.500000,,15856.000000
25.000000,1060300.000000,2617177.000000,,-0.045500,-0.011600,-0.907700,0.000000,,,59.900002,250.500000,,15858.000000
26.000000,1060400.000000,2617177.000000,,-0.045500,-0.005800,-0.922200,0.000000,,,60.180000,250.500000,,15859.000000
27.000000,1060500.000000,2617177.000000,,-0.048400,0.014500,-0.922200,0.000000,,,60.299999,250.500000,,15861.000000
28.000000,1060600.000000,2617177.000000,,-0.033900,0.008700,-0.928000,-0.325195,,60.592202,60.459999,250.500000,,15862.000000
29.000000,1060700.000000,2617177.000000,,-0.054200,0.011600,-0.933800,0.000000,,,60.799999,250.500000,,15864.000000
30.000000,1060800.000000,2617177.000000,,-0.054200,0.002900,-0.936700,0.000000,,,60.910000,250.500000,,15865.000000
31.000000,1060900.000000,2617177.000000,,-0.051300,-0.002900,-0.928000,0.000000,,,60.910000,250.500000,,15867.000000
32.000000,1061000.000000,2617177.000000,,-0.057100,0.005800,-0.919300,-0.650391,,,61.029999,250.500000,,15868.000000
33.000000,1061100.000000,2617177.000000,,-0.074500,0.037700,-0.919300,-0.325195,,,61.139999,250.500000,,15870.000000
34.000000,1061200.000000,2617177.000000,,-0.074500,0.020300,-0.925100,0.000000,,,61.250000,250.500000,,15871.000000
35.000000,1061300.000000,2617177.000000,,-0.071600,0.029000,-0.959900,-0.325195,,,61.419998,250.500000,,15873.000000
36.000000,1061400.000000,2617177.000000,,-0.077400,0.002900,-0.959900,0.000000,,,61.529999,250.500000,,15874.000000
37.000000,1061500.000000,2617177.000000,,-0.062900,0.008700,-0.968600,0.000000,,,61.529999,250.500000,,15876.000000
38.000000,1061600.000000,2617177.000000,,-0.077400,-0.002900,-0.954100,0.000000,,62.277381,61.529999,250.500000,,15877.000000
39.000000,1061700.000000,2617177.000000,,-0.071600,0.014500,-0.933800,0.325195,,,61.529999,250.500000,,15879.000000
40.000000,1061800.000000,2617177.000000,,-0.077400,-0.002900,-0.933800,-0.325195,,,61.590000,250.500000,,15880.000000
41.000000,1061900.000000,2617177.000000,,-0.083200,-0.002900,-0.922200,-0.325195,,,61.650002,250.500000,,15882.000000
42.000000,1062000.000000,2617177.000000,,-0.080300,0.000000,-0.936700,-0.325195,,,61.930000,250.500000,,15883.000000
43.000000,1062100.000000,2617177.000000,,-0.089000,-0.008700,-0.948300,-0.975586,,,61.930000,250.500000,,15885.000000
44.000000,1062200.000000,2617177.000000,,-0.074500,-0.002900,-0.951200,-0.650391,,,61.869999,250.500000,,15886.000000
45.000000,1062300.000000,2617177.000000,,-0.074500,0.026100,-0.948300,-0.650391,,,61.930000,250.500000,,15888.000000
46.000000,1062400.000000,2617177.000000,,-0.083200,0.026100,-0.925100,-0.325195,,,61.930000,250.500000,,15889.000000
47.000000,1062500.000000,2617177.000000,,-0.080300,-0.002900,-0.951200,-0.650391,,,62.040001,250.500000,,15891.000000
48.000000,1062600.000000,2617177.000000,,-0.077400,0.017400,-0.919300,-0.650391,,63.203302,62.040001,250.500000,,15892.000000
49.000000,1062700.000000,2617177.000000,,-0.086100,0.005800,-0.936700,-0.325195,,,62.209999,250.500000,,15894.000000
50.000000,1062800.000000,2617177.000000,,-0.086100,0.008700,-0.948300,-0.650391,,,62.259998,250.500000,,15895.000000
51.000000,1062900.000000,2617177.000000,,-0.077400,0.011600,-0.945400,-0.325195,,,62.209999,250.500000,,15897.000000
52.000000,1063000.000000,2617177.000000,,-0.071600,0.023200,-0.948300,-0.325195,,,62.380001,250.500000,,15898.000000
53.000000,1063100.000000,2617177.000000,,-0.080300,0.014500,-0.933800,-0.325195,,,62.380001,250.500000,,15900.000000
54.000000,1063200.000000,2617177.000000,,-0.083200,0.002900,-0.945400,-0.325195,,,62.380001,250.500000,,15901.000000
55.000000,1063300.000000,2617177.000000,,-0.077400,0.000000,-0.933800,-0.325195,,,62.430000,250.500000,,15903.000000
56.000000,1063400.000000,2617177.000000,,-0.086100,0.014500,-0.942500,-0.650391,,,62.660000,250.500000,,15904.000000
57.000000,1063500.000000,2617177.000000,,-0.083200,0.000000,-0.954100,-0.325195,,,62.709999,250.500000,,15906.000000
58.000000,1063600.000000,2617177.000000,,-0.068700,0.011600,-0.951200,-0.325195,,63.721815,62.660000,250.500000,,15907.000000
59.000000,1063700.000000,2617177.000000,,-0.080300,0.026100,-0.939600,-0.325195,,,62.660000,250.500000,,15909.000000
60.000000,1063800.000000,2617177.000000,,-0.074500,0.005800,-0.933800,-0.325195,,,62.709999,250.500000,,15910.000000
61.000000,1063900.000000,2617177.000000,,-0.086100,0.017400,-0.922200,-0.325195,,,62.709999,250.500000,,15912.000000
62.000000,1064000.000000,2617177.000000,,-0.080300,0.026100,-0.933800,0.000000,,,62.770000,250.500000,,15913.000000
