System.Time_Stamp,vtti.timestamp,vtti.file_id,vtti.abs,vtti.accel_x,vtti.accel_y,vtti.accel_z,vtti.gyro_z,vtti.pedal_brake_state,vtti.speed_gps,vtti.speed_network,vtti.steering_wheel_position,vtti.turn_signal,vtti.video_frame
1.000000,528600.000000,33135553.000000,0.000000,0.006500,0.005800,-0.988900,-0.325195,1.000000,,0.000000,,,7891.000000
2.000000,528700.000000,33135553.000000,0.000000,0.050000,0.008700,-0.986000,0.000000,1.000000,,0.000000,,,7893.000000
3.000000,528800.000000,33135553.000000,0.000000,0.023900,0.011600,-0.986000,,1.000000,,0.000000,,,7894.000000
4.000000,528900.000000,33135553.000000,0.000000,0.006500,0.008700,-0.988900,0.000000,1.000000,,0.000000,,,7896.000000
5.000000,529000.000000,33135553.000000,0.000000,0.035500,0.008700,-0.986000,0.000000,1.000000,,0.000000,,,7897.000000
6.000000,529100.000000,33135553.000000,0.000000,0.023900,0.008700,-0.986000,-0.325195,1.000000,,0.000000,,,7899.000000
7.000000,529200.000000,33135553.000000,0.000000,0.006500,0.008700,-0.988900,0.000000,1.000000,,0.000000,,,7900.000000
8.000000,529300.000000,33135553.000000,0.000000,0.032600,0.008700,-0.988900,0.000000,1.000000,,0.000000,,,7902.000000
9.000000,529400.000000,33135553.000000,0.000000,0.023900,0.008700,-0.986000,-0.650391,1.000000,,0.000000,,,7903.000000
10.000000,529500.000000,33135553.000000,0.000000,0.012300,0.008700,-0.986000,0.000000,1.000000,,0.000000,,,7905.000000
11.000000,529600.000000,33135553.000000,0.000000,0.032600,0.008700,-0.988900,-0.325195,1.000000,,0.000000,,,7906.000000
12.000000,529700.000000,33135553.000000,0.000000,0.021000,0.008700,-0.986000,0.000000,1.000000,,0.000000,,,7908.000000
13.000000,529800.000000,33135553.000000,0.000000,0.023900,0.008700,-0.986000,,1.000000,,0.000000,,,7909.000000
14.000000,529900.000000,33135553.000000,0.000000,0.026800,0.008700,-0.988900,0.000000,1.000000,,0.000000,,,7911.000000
15.000000,530000.000000,33135553.000000,0.000000,0.018100,0.005800,-0.986000,0.000000,1.000000,0.037037,0.000000,,,7912.000000
16.000000,530100.000000,33135553.000000,0.000000,0.021000,0.011600,-0.986000,-0.325195,1.000000,,0.000000,,,7914.000000
17.000000,530200.000000,33135553.000000,0.000000,0.023900,0.008700,-0.988900,0.000000,1.000000,,0.000000,,,7915.000000
18.000000,530300.000000,33135553.000000,0.000000,0.021000,0.005800,-0.986000,0.325195,1.000000,,0.000000,,,7917.000000
19.000000,530400.000000,33135553.000000,0.000000,0.018100,0.008700,-0.983100,-0.325195,1.000000,,0.000000,,,7918.000000
20.000000,530500.000000,33135553.000000,0.000000,0.023900,0.011600,-0.988900,0.000000,1.000000,,0.000000,,,7920.000000
21.000000,530600.000000,33135553.000000,0.000000,0.023900,0.008700,-0.986000,0.000000,1.000000,,0.000000,,,7921.000000
22.000000,530700.000000,33135553.000000,0.000000,0.021000,0.005800,-0.986000,-0.325195,1.000000,,0.000000,,,7923.000000
23.000000,530800.000000,33135553.000000,0.000000,0.035500,0.008700,-0.988900,,1.000000,,0.000000,,,7924.000000
24.000000,530900.000000,33135553.000000,0.000000,,,,0.000000,1.000000,,0.000000,,,7926.000000
25.000000,531000.000000,33135553.000000,0.000000,0.021000,0.008700,-0.988900,0.000000,1.000000,0.055555,0.000000,,,7927.000000
